,age,balance,duration,y
15094,39,251,342,yes
15095,28,379,164,no
15096,30,248,692,no
15097,46,-154,158,no
15098,53,1348,120,no
15099,25,10,114,no
15100,34,4943,118,no
15101,58,553,109,no
15102,31,212,143,no
15103,32,1031,84,no
15104,58,1813,15,no
15105,42,782,536,no
15106,60,129,490,no
15107,43,587,282,no
15108,31,-277,1008,yes
15109,52,1564,493,no
15110,32,133,421,no
15111,27,1,259,no
15112,37,50,105,no
15113,39,0,301,no
15114,30,21,49,no
15115,31,2251,134,no
15116,31,2951,115,no
15117,26,-189,538,yes
15118,47,555,179,no
15119,50,216,195,no
15120,42,4,795,yes
15121,59,-797,225,no
15122,32,348,926,yes
15123,50,291,219,no
15124,29,406,119,no
15125,28,3516,232,no
15126,57,429,245,no
15127,39,-99,260,no
15128,39,282,243,no
15129,43,3530,470,no
15130,35,489,109,no
15131,26,603,176,no
15132,38,1803,172,no
15133,36,25,393,no
15134,33,171,71,no
15135,31,-453,157,no
15136,37,101,130,no
15137,29,-61,270,no
15138,35,138,79,no
15139,34,9,655,no
15140,35,-35,123,no
15141,45,71,479,no
15142,38,37,96,no
15143,27,5,225,no
15144,34,11,654,no
15145,36,2894,747,no
15146,32,12,321,no
15147,57,17,54,no
15148,41,49,312,no
15149,27,1820,1027,yes
15150,34,1396,630,no
15151,29,28,360,no
15152,43,255,180,no
15153,49,825,22,no
15154,39,363,184,no
15155,28,416,345,no
15156,34,1360,506,no
15157,38,922,388,no
15158,59,6108,796,no
15159,52,336,381,no
15160,31,-30,804,no
15161,45,1081,127,no
15162,41,0,18,no
15163,32,1844,168,no
15164,29,37,309,no
15165,34,1784,43,no
15166,41,142,353,no
15167,29,453,384,no
15168,32,231,177,no
15169,50,84,18,no
15170,44,0,275,no
15171,33,70,378,no
15172,30,1289,489,no
15173,34,1,54,no
15174,57,2538,485,no
15175,33,1904,1584,yes
15176,33,94,62,no
15177,29,1,695,no
15178,32,0,139,no
15179,51,201,582,yes
15180,33,0,1448,yes
15181,54,-1818,271,no
15182,32,2456,1151,no
15183,49,388,265,no
15184,38,2707,120,no
15185,42,600,277,no
15186,40,0,383,no
15187,48,0,186,no
15188,35,-67,160,no
15189,42,1699,207,no
15190,35,-138,197,no
15191,36,254,202,no
15192,30,178,656,yes
15193,40,355,1390,no
15194,50,1005,188,no
15195,31,-120,231,no
15196,32,820,738,no
15197,27,2,25,no
15198,29,51,1319,yes
15199,42,388,606,no
15200,53,-477,235,no
15201,30,135,268,no
15202,57,215,210,no
15203,29,900,275,no
15204,54,1298,304,no
15205,26,10005,84,no
15206,29,1337,125,no
15207,35,1016,294,no
15208,36,708,59,no
15209,36,210,182,no
15210,51,2904,410,no
15211,50,19,209,no
15212,52,3798,1208,yes
15213,41,-508,124,no
15214,31,2,234,no
15215,42,484,277,no
15216,45,392,80,no
15217,26,5231,222,no
15218,45,307,147,no
15219,50,246,174,no
15220,42,301,1175,yes
15221,56,864,46,no
15222,31,294,536,yes
15223,26,47,257,no
15224,40,0,728,no
15225,40,2977,1018,no
15226,34,2126,215,no
15227,40,393,291,no
15228,36,1314,330,no
15229,34,118,171,no
15230,29,1413,170,no
15231,59,-365,408,no
15232,54,364,301,no
15233,30,101,88,no
15234,53,0,155,no
15235,54,269,81,no
15236,40,-117,770,no
15237,29,23,57,no
15238,27,0,991,yes
15239,60,-222,82,no
15240,50,8016,903,no
15241,56,171,610,no
15242,40,500,175,no
15243,41,107,122,no
15244,45,0,395,no
15245,58,1692,517,no
15246,27,0,444,no
15247,45,871,230,no
15248,30,-199,207,no
15249,43,0,674,no
15250,29,3220,172,no
15251,38,1,169,no
15252,27,24,320,no
15253,27,2323,153,no
15254,47,1059,154,no
15255,49,0,51,no
15256,35,449,43,no
15257,29,-25,143,no
15258,35,20,505,no
15259,56,212,27,no
15260,34,151,546,no
15261,37,0,91,no
15262,34,0,75,no
15263,44,292,1153,yes
15264,28,858,602,no
15265,31,71,740,no
15266,57,2549,193,no
15267,47,1808,125,no
15268,52,994,188,no
15269,55,0,1303,yes
15270,29,1535,134,no
15271,41,0,509,no
15272,36,641,735,no
15273,54,40,172,no
15274,34,39,138,no
15275,28,-39,64,no
15276,33,92,157,no
15277,31,1670,185,no
15278,40,5152,121,no
15279,49,100,156,no
15280,34,21,74,no
15281,31,64,302,no
15282,45,144,95,no
15283,46,709,100,no
15284,33,3,163,no
15285,34,393,172,no
15286,40,2998,623,yes
15287,54,467,674,yes
15288,43,-1164,76,no
15289,46,2084,1081,yes
15290,42,976,69,no
15291,34,652,50,no
15292,46,567,142,no
15293,60,0,91,no
15294,43,624,400,no
15295,51,598,53,no
15296,31,98,85,no
15297,52,0,454,no
15298,43,1050,67,no
15299,35,111,127,no
15300,45,-191,178,no
15301,51,428,145,no
15302,32,280,59,no
15303,34,1602,287,no
15304,58,474,85,no
15305,52,2102,292,no
15306,46,0,115,no
15307,46,238,85,no
15308,31,202,146,no
15309,48,2374,83,no
15310,46,69,103,no
15311,30,502,572,yes
15312,30,459,494,yes
15313,35,-94,354,no
15314,41,397,91,no
15315,56,-1,304,no
15316,45,726,199,no
15317,33,1275,191,no
15318,32,454,978,yes
15319,27,891,240,no
15320,33,3269,316,no
15321,56,179,536,yes
15322,34,-102,185,no
15323,53,1378,91,no
15324,48,192,268,no
15325,30,106,149,no
15326,31,1291,72,no
15327,32,174,11,no
15328,35,552,222,no
15329,52,383,135,no
15330,30,593,412,no
15331,31,117,41,no
15332,28,2378,800,no
15333,44,427,151,no
15334,47,-185,84,no
15335,27,-124,217,no
15336,36,1584,178,no
15337,34,1239,90,no
15338,59,-139,33,no
15339,59,0,274,no
15340,43,704,116,no
15341,47,26,71,no
15342,34,4963,226,no
15343,33,661,968,yes
15344,35,513,377,no
15345,31,557,111,no
15346,29,-308,113,no
15347,25,18,225,no
15348,29,-643,277,no
15349,45,373,274,no
15350,34,351,467,no
15351,40,49,191,no
15352,31,-367,474,yes
15353,30,114,110,no
15354,59,-2,102,no
15355,26,-384,143,no
15356,31,3142,164,no
15357,29,-388,411,no
15358,30,-366,516,yes
15359,29,519,120,no
15360,29,28,203,no
15361,47,122,73,no
15362,38,10189,482,no
15363,29,1,167,no
15364,44,3286,569,no
15365,30,501,94,no
15366,33,89,278,yes
15367,51,23,177,no
15368,43,0,110,no
15369,57,1244,383,no
15370,31,3981,286,no
15371,43,317,106,no
15372,50,1498,223,no
15373,30,183,610,yes
15374,51,145,313,no
15375,29,-133,108,no
15376,26,192,116,no
15377,36,635,359,no
15378,46,505,119,no
15379,31,1164,238,no
15380,27,33,337,no
15381,39,-234,75,no
15382,34,303,226,no
15383,58,-158,11,no
15384,27,283,483,no
15385,28,-994,174,no
15386,28,5,121,no
15387,33,239,47,no
15388,32,95,308,no
15389,32,102,560,yes
15390,28,17,269,no
15391,57,1623,246,no
15392,41,138,640,yes
15393,27,5,384,no
15394,31,-429,292,no
15395,39,64,147,no
15396,34,1173,93,no
15397,33,81,287,no
15398,34,631,25,no
15399,33,4149,159,no
15400,30,4145,302,no
15401,30,-27,65,no
15402,52,2133,90,no
15403,51,0,439,no
15404,48,2392,133,no
15405,32,-203,67,no
15406,48,1583,494,no
15407,31,738,381,no
15408,33,-85,96,no
15409,32,2343,226,no
15410,36,181,354,no
15411,39,241,117,no
15412,53,-17,508,no
15413,31,622,420,yes
15414,30,107,263,no
15415,30,10,658,yes
15416,27,53,362,no
15417,37,-205,199,no
15418,25,0,342,no
15419,48,-280,300,no
15420,46,5442,115,no
15421,30,24,112,no
15422,31,1720,104,no
15423,45,24,111,no
15424,36,16,95,no
15425,54,22,259,no
15426,40,700,503,no
15427,46,19,328,no
15428,33,2668,187,no
15429,53,530,744,no
15430,51,9228,655,yes
15431,26,0,142,no
15432,50,161,642,no
15433,49,169,141,no
15434,32,188,144,no
15435,26,256,169,no
15436,44,236,199,no
15437,53,263,143,no
15438,34,-251,641,yes
15439,36,1975,835,no
15440,51,-714,83,no
15441,57,137,54,no
15442,30,1195,146,no
15443,28,24,415,yes
15444,34,99,70,no
15445,28,2249,595,no
15446,32,273,97,no
15447,53,225,171,no
15448,60,949,239,no
15449,28,458,328,no
15450,49,246,49,no
15451,43,104,635,yes
15452,39,738,215,no
15453,37,35,34,no
15454,30,53,352,no
15455,26,-454,652,no
15456,57,1218,317,no
15457,47,-58,92,no
15458,38,-61,102,no
15459,49,201,297,no
15460,59,1637,225,no
15461,35,0,183,no
15462,34,1188,1503,no
15463,41,4824,168,no
15464,33,1393,1127,yes
15465,29,242,73,no
15466,33,-27,216,no
15467,50,378,55,no
15468,45,153,706,no
15469,36,370,728,no
15470,33,0,351,no
15471,34,145,127,no
15472,29,1718,579,no
15473,34,934,909,no
15474,43,62,96,no
15475,33,171,100,no
15476,59,0,247,no
15477,51,941,252,no
15478,39,-421,374,no
15479,36,625,1360,yes
15480,37,392,118,no
15481,26,0,788,no
15482,31,379,570,no
15483,40,-407,905,no
15484,47,-767,329,no
15485,43,-50,30,no
15486,36,18,180,no
15487,38,334,541,no
15488,25,51,127,no
15489,30,-51,440,no
15490,31,24,135,no
15491,26,341,225,no
15492,60,851,112,no
15493,37,2580,300,no
15494,26,0,409,no
15495,32,2858,247,no
15496,42,0,177,no
15497,27,1,320,no
15498,29,480,89,no
15499,58,237,200,no
15500,33,272,166,no
15501,33,114,207,no
15502,33,0,453,no
15503,29,-193,126,no
15504,37,1025,379,no
15505,29,39,184,no
15506,31,212,191,no
15507,34,1927,142,no
15508,37,2364,662,no
15509,46,-243,251,no
15510,28,173,588,yes
15511,38,21963,70,no
15512,32,-46,1373,yes
15513,52,3754,127,no
15514,29,1706,462,no
15515,36,0,305,no
15516,54,338,99,no
15517,29,788,264,no
15518,33,2617,113,no
15519,36,0,837,no
15520,32,2341,243,no
15521,28,305,277,no
15522,31,0,913,yes
15523,34,45,127,no
15524,32,205,197,no
15525,34,584,154,no
15526,35,145,799,yes
15527,32,473,320,no
15528,33,137,305,no
15529,31,325,1139,yes
15530,28,-193,580,no
15531,51,1490,227,no
15532,34,430,82,no
15533,42,1736,179,no
15534,44,582,83,no
15535,47,150,212,no
15536,53,210,280,no
15537,60,2047,241,no
15538,34,6324,190,no
15539,28,319,120,no
15540,30,382,200,no
15541,36,99,165,no
15542,38,1698,239,no
15543,31,-163,200,no
15544,29,0,463,no
15545,43,0,455,no
15546,35,1057,144,no
15547,40,1238,50,no
15548,33,255,75,no
15549,27,-443,93,no
15550,51,1752,335,no
15551,44,6,114,no
15552,59,161,272,no
15553,34,0,589,no
15554,36,94,43,no
15555,37,-86,91,no
15556,27,-403,54,no
15557,54,1295,179,no
15558,44,4842,322,no
15559,40,1893,78,no
15560,29,1221,72,no
15561,48,1152,168,no
15562,49,375,110,no
15563,26,345,149,no
15564,26,49,489,no
15565,41,4464,1425,no
15566,25,15,24,no
15567,25,1078,218,no
15568,58,64,78,no
15569,36,0,93,no
15570,44,242,100,no
15571,48,290,257,no
15572,26,3,140,no
15573,35,0,145,no
15574,45,586,90,no
15575,52,592,122,no
15576,41,98,97,no
15577,33,681,357,no
15578,32,2551,638,yes
15579,59,-187,118,no
15580,32,648,166,no
15581,29,-14,203,no
15582,35,-67,84,no
15583,56,21,118,no
15584,32,-360,176,no
15585,35,2278,195,no
15586,54,252,101,no
15587,30,1824,153,no
15588,31,1951,519,no
15589,42,182,394,no
15590,50,2790,236,no
15591,53,624,180,no
15592,38,1482,361,no
15593,34,-45,88,no
15594,25,895,317,no
15595,47,1229,89,no
15596,25,612,172,no
15597,25,2311,1105,yes
15598,28,503,553,no
15599,36,600,538,no
15600,42,0,91,no
15601,31,324,167,no
15602,51,0,130,no
15603,53,0,96,no
15604,46,289,76,no
15605,29,27,554,no
15606,38,2357,184,no
15607,32,1806,126,no
15608,34,159,124,no
15609,28,739,316,no
15610,39,1048,405,no
15611,29,-229,416,no
15612,31,-64,37,no
15613,36,-158,42,no
15614,42,156,455,no
15615,31,0,171,no
15616,55,647,150,no
15617,31,774,93,no
15618,46,399,156,no
15619,38,2469,66,no
15620,33,3071,323,no
15621,35,1582,37,no
15622,37,-65,226,no
15623,44,-90,472,no
15624,31,5691,357,no
15625,37,862,152,no
15626,29,5,53,no
15627,34,13,47,no
15628,42,401,581,no
15629,25,-230,113,no
15630,37,79,191,no
15631,37,-1884,193,no
15632,39,230,38,no
15633,41,525,108,no
15634,33,-12,77,no
15635,30,658,212,no
15636,37,167,225,no
15637,29,3357,120,no
15638,35,103,304,no
15639,27,1372,230,no
15640,30,-114,396,no
15641,33,78,856,no
15642,56,826,853,no
15643,32,14,53,no
15644,27,0,53,no
15645,28,250,475,no
15646,35,-360,169,no
15647,32,0,229,no
15648,33,1034,141,no
15649,35,244,54,no
15650,30,0,101,no
15651,31,0,270,no
15652,44,1590,54,no
15653,57,753,730,no
15654,38,189,105,no
15655,38,-558,533,no
15656,27,15,177,no
15657,34,181,296,no
15658,28,47,304,no
15659,56,158,854,yes
15660,37,0,97,no
15661,49,-412,31,no
15662,44,0,90,no
15663,35,577,90,no
15664,60,380,219,no
15665,50,120,99,no
15666,43,0,111,no
15667,34,0,100,no
15668,59,2979,118,no
15669,57,2770,158,no
15670,37,0,115,no
15671,44,2470,19,no
15672,30,692,336,no
15673,56,619,65,no
15674,28,0,479,no
15675,25,64,71,no
15676,49,0,95,no
15677,34,130,156,no
15678,42,417,177,no
15679,38,0,93,no
15680,38,-145,54,no
15681,35,-86,369,no
15682,49,-6847,206,no
15683,43,375,163,no
15684,34,5731,101,no
15685,27,-34,171,no
15686,31,-537,1039,yes
15687,32,71,221,no
15688,27,831,369,no
15689,44,2422,141,no
15690,29,-20,574,yes
15691,27,202,678,no
15692,47,1981,919,yes
15693,47,0,71,no
15694,56,334,101,no
15695,36,279,171,no
15696,29,107,149,no
15697,35,0,72,no
15698,36,-267,368,no
15699,40,-65,65,no
15700,58,471,61,no
15701,34,865,51,no
15702,50,49,237,no
15703,32,228,1017,yes
15704,50,-70,357,no
15705,40,1005,449,no
15706,33,75,204,no
15707,49,351,356,no
15708,32,64,204,no
15709,47,2,71,no
15710,44,316,163,no
15711,58,0,111,no
15712,37,1893,353,no
15713,39,1423,733,yes
15714,58,1455,119,no
15715,51,44,79,no
15716,32,-289,808,no
15717,49,503,507,no
15718,52,29,245,no
15719,51,2455,553,yes
15720,40,0,1080,yes
15721,25,2157,339,no
15722,54,859,710,yes
15723,44,5,333,no
15724,26,1100,240,no
15725,46,2154,87,no
15726,32,2196,1156,no
15727,48,414,761,no
15728,26,622,471,no
15729,32,-796,80,no
15730,25,2783,137,no
15731,45,210,623,no
15732,30,1185,881,no
15733,29,95,255,no
15734,47,1123,251,no
15735,31,-498,357,no
15736,58,9004,891,yes
15737,43,3215,228,no
15738,56,217,121,no
15739,50,776,200,no
15740,28,-124,116,no
15741,31,131,157,no
15742,32,1486,151,no
15743,33,70,333,no
15744,60,161,153,no
15745,33,327,81,no
15746,27,436,410,no
15747,43,1625,56,no
15748,42,970,691,yes
15749,33,119,202,no
15750,28,222,125,no
15751,35,187,178,no
15752,26,609,594,no
15753,42,1858,61,no
15754,40,177,742,no
15755,56,486,1877,yes
15756,53,237,18,no
15757,45,695,167,no
15758,57,4,84,no
15759,53,28,142,no
15760,35,0,295,no
15761,51,2704,443,no
15762,31,799,181,no
15763,38,0,292,no
15764,47,0,676,no
15765,46,19,171,no
15766,26,188,46,no
15767,48,0,112,no
15768,28,-353,299,no
15769,31,1890,588,no
15770,59,5865,250,no
15771,34,382,149,no
15772,27,2591,129,no
15773,54,34,208,no
15774,35,2123,249,no
15775,56,340,1220,no
15776,50,-19,407,no
15777,26,-1006,222,no
15778,57,4,50,no
15779,40,-60,250,no
15780,26,81,262,no
15781,31,-596,147,no
15782,33,0,100,no
15783,60,685,89,no
15784,57,687,107,no
15785,34,0,132,no
15786,37,0,320,no
15787,41,171,71,no
15788,38,-397,91,no
15789,50,230,149,no
15790,52,799,128,no
15791,25,105,392,no
15792,29,-49,210,no
15793,59,966,50,no
15794,25,10,857,yes
15795,38,-41,68,no
15796,49,-888,298,no
15797,29,-453,213,no
15798,51,73,195,no
15799,29,-910,260,no
15800,43,0,474,no
15801,43,3,231,no
15802,35,475,936,no
15803,25,3,690,no
15804,54,3795,381,no
15805,45,0,211,no
15806,44,1037,319,no
15807,54,1598,312,no
15808,28,579,60,no
15809,56,672,71,no
15810,31,0,366,no
15811,29,1035,862,no
15812,33,2690,71,no
15813,50,-398,172,no
15814,42,55,291,no
15815,46,201,91,no
15816,34,272,237,no
15817,55,127,1130,yes
15818,26,409,577,yes
15819,42,9,509,no
15820,42,1301,510,no
15821,59,1889,256,no
15822,47,2105,363,no
15823,40,664,1342,yes
15824,28,6567,522,no
15825,57,-609,168,no
15826,30,0,306,no
15827,41,187,354,no
15828,30,74,106,no
15829,35,0,262,no
15830,47,273,91,no
15831,35,828,87,no
15832,29,57,342,no
15833,51,-14,564,no
15834,40,96,181,no
15835,26,-213,418,no
15836,35,0,199,no
15837,56,405,251,no
15838,26,223,1002,yes
15839,27,1109,833,no
15840,47,1484,274,no
15841,30,62,241,no
15842,43,8,564,no
15843,59,352,132,no
15844,33,0,47,no
15845,48,101,338,no
15846,25,289,127,no
15847,35,-324,985,yes
15848,26,233,236,no
15849,57,688,67,no
15850,55,57,162,no
15851,29,544,121,no
15852,38,-448,929,no
15853,57,177,91,no
15854,34,5,59,no
15855,38,0,126,no
15856,45,0,81,no
15857,55,103,769,no
15858,34,-30,1360,yes
15859,41,6687,91,no
15860,41,1253,1134,yes
15861,29,872,173,no
15862,54,472,86,no
15863,29,444,130,no
15864,51,3926,208,no
15865,45,-406,276,no
15866,58,6570,106,no
15867,41,-750,251,no
15868,49,-403,482,no
15869,38,45789,21,no
15870,34,1007,240,no
15871,29,358,88,no
15872,36,289,150,no
15873,36,1654,167,no
15874,38,-175,86,no
15875,47,-18,105,no
15876,45,54,34,no
15877,44,26,105,no
15878,33,1,551,no
15879,57,-898,322,no
15880,33,-160,898,no
15881,36,0,193,no
15882,52,150,177,no
15883,32,-1053,357,no
15884,47,393,419,no
15885,31,3902,78,no
15886,25,79,24,no
15887,33,585,147,no
15888,38,1437,100,no
15889,43,307,145,no
15890,38,378,184,no
15891,38,-433,111,no
15892,32,-249,189,no
15893,35,10,314,no
15894,51,0,322,no
15895,50,421,445,no
15896,42,1043,97,no
15897,51,907,722,no
15898,51,510,68,no
15899,47,236,166,no
15900,33,0,44,no
15901,55,284,70,no
15902,30,1,80,no
15903,46,5169,72,no
15904,32,4344,159,no
15905,38,45,125,no
15906,44,4758,712,yes
15907,44,6393,156,no
15908,50,4315,181,no
15909,58,0,85,no
15910,33,-149,383,no
15911,30,874,93,no
15912,34,145,152,no
15913,40,939,87,no
15914,55,36,46,no
15915,27,28,68,no
15916,60,555,261,no
15917,36,1733,204,no
15918,31,112,102,no
15919,40,2611,637,no
15920,54,651,121,no
15921,38,56,238,no
15922,35,561,95,no
15923,60,1412,127,no
15924,43,-496,420,no
15925,56,161,121,no
15926,32,578,29,no
15927,45,-847,312,no
15928,38,0,233,no
15929,27,202,41,no
15930,43,-17,76,no
15931,29,2,96,no
15932,47,290,1352,yes
15933,42,4279,98,no
15934,60,-330,69,no
15935,36,420,58,no
15936,37,-252,438,no
15937,30,32,163,no
15938,34,1703,153,no
15939,37,0,139,no
15940,25,0,135,no
15941,36,22,77,no
15942,47,1715,211,no
15943,51,-113,314,no
15944,25,38,278,no
15945,34,1,344,no
15946,27,1,152,no
15947,33,30,1077,yes
15948,32,553,72,no
15949,37,-59,70,no
15950,42,1406,178,no
15951,46,942,425,no
15952,30,44,90,no
15953,40,121,80,no
15954,42,-263,307,no
15955,27,512,259,no
15956,26,47,161,no
15957,33,1257,66,no
15958,29,-496,422,no
15959,37,0,185,no
15960,40,1305,255,no
15961,29,210,518,no
15962,43,788,168,no
15963,34,27,255,no
15964,36,399,139,no
15965,27,10,527,no
15966,36,81,560,yes
15967,39,-378,132,no
15968,33,85,702,no
15969,34,0,81,no
15970,28,0,188,no
15971,32,259,407,no
15972,43,2,254,no
15973,42,2239,176,no
15974,37,0,89,no
15975,47,109,268,no
15976,52,0,150,no
15977,44,196,367,no
15978,60,-137,152,no
15979,33,241,490,no
15980,38,0,1545,yes
15981,37,2089,40,no
15982,42,1336,65,no
15983,31,216,47,no
15984,53,1103,274,no
15985,37,0,118,no
15986,47,-504,108,no
15987,32,0,520,no
15988,35,8,56,no
15989,47,228,89,no
15990,27,-790,273,no
15991,29,-235,189,no
15992,37,145,74,no
15993,36,322,485,no
15994,31,80,271,no
15995,29,3,115,no
15996,51,194,71,no
15997,48,-379,599,no
15998,34,418,247,no
15999,51,0,215,no
16000,30,-346,88,no
16001,30,192,423,no
16002,29,652,285,no
16003,37,121,22,no
16004,53,0,200,no
16005,49,136,246,no
16006,40,268,352,no
16007,48,380,188,no
16008,27,3,506,no
16009,34,0,136,no
16010,40,0,117,no
16011,26,7,188,no
16012,32,0,455,no
16013,33,0,65,no
16014,45,1118,27,no
16015,37,0,272,no
16016,29,89,120,no
16017,56,345,605,no
16018,28,476,630,no
16019,32,283,151,no
16020,30,14,90,no
16021,54,167,106,no
16022,57,0,127,no
16023,35,328,654,yes
16024,26,399,1288,no
16025,53,0,59,no
16026,60,0,124,no
16027,28,1285,29,no
16028,55,1730,156,no
16029,45,0,73,no
16030,47,-295,333,no
16031,30,77,267,no
16032,25,18,129,no
16033,37,54,106,no
16034,33,252,270,no
16035,49,247,283,no
16036,33,1924,81,no
16037,44,-199,261,no
16038,55,255,114,no
16039,44,342,70,no
16040,36,0,99,no
16041,50,-1,139,no
16042,41,145,1833,yes
16043,26,877,611,no
16044,42,621,87,no
16045,31,78,369,no
16046,36,0,62,no
16047,43,0,431,no
16048,52,269,86,no
16049,30,3,67,no
16050,30,676,214,no
16051,26,1842,611,no
16052,34,201,257,no
16053,26,5116,246,no
16054,30,311,654,no
16055,50,175,112,no
16056,59,5,204,no
16057,52,5275,1029,no
16058,43,3163,211,no
16059,52,83,135,no
16060,32,143,115,no
16061,28,413,443,no
16062,33,149,153,no
16063,43,2309,578,no
16064,58,2183,209,no
16065,41,2993,24,no
16066,35,162,675,no
16067,41,465,1508,yes
16068,29,0,338,no
16069,31,1139,101,no
16070,36,189,632,no
16071,32,423,212,no
16072,27,9965,662,no
16073,28,187,263,no
16074,32,57,50,no
16075,57,272,563,no
16076,27,-247,264,no
16077,51,0,124,no
16078,55,3092,165,no
16079,52,105,275,no
16080,55,-404,502,no
16081,28,47,405,no
16082,39,-124,182,no
16083,45,644,92,no
16084,26,141,128,no
16085,50,0,160,no
16086,27,285,139,no
16087,43,87,183,no
16088,35,33,181,no
16089,48,204,134,no
16090,33,3444,487,no
16091,41,9,82,no
16092,34,1790,681,no
16093,27,237,283,no
16094,26,-525,417,no
16095,27,-1,60,no
16096,39,127,77,no
16097,37,347,282,no
16098,50,2013,226,no
16099,60,1339,137,no
16100,30,537,661,no
16101,57,14,445,no
16102,32,964,370,no
16103,26,321,242,no
16104,34,2551,1408,no
16105,58,74,514,no
16106,54,122,126,no
16107,51,0,176,no
16108,35,144,163,no
16109,34,1,483,no
16110,31,0,392,no
16111,39,651,608,no
16112,43,957,145,no
16113,50,34,160,no
16114,35,219,160,no
16115,31,-81,261,no
16116,36,348,307,no
16117,57,975,236,no
16118,29,0,403,no
16119,34,228,387,no
16120,29,-247,211,no
16121,28,751,598,yes
16122,34,197,181,no
16123,53,3126,237,no
16124,45,2926,477,no
16125,31,4331,318,no
16126,33,474,400,no
16127,36,-301,312,no
16128,44,722,269,no
16129,44,440,249,no
16130,59,0,186,no
16131,26,0,240,no
16132,42,33,158,no
16133,52,4306,107,no
16134,44,318,287,no
16135,33,-130,124,no
16136,50,-556,270,no
16137,28,968,470,no
16138,51,1634,168,no
16139,37,2991,139,no
16140,35,507,560,yes
16141,40,995,96,no
16142,43,409,100,no
16143,30,791,137,no
16144,29,0,55,no
16145,26,-379,1237,yes
16146,52,-588,81,no
16147,54,-369,246,no
