age,balance,duration,y
38,-145,54,no
35,-86,369,no
49,-6847,206,no
43,375,163,no
34,5731,101,no
27,-34,171,no
31,-537,1039,yes
32,71,221,no
27,831,369,no
44,2422,141,no
29,-20,574,yes
27,202,678,no
47,1981,919,yes
47,0,71,no
56,334,101,no
36,279,171,no
29,107,149,no
35,0,72,no
36,-267,368,no
40,-65,65,no
58,471,61,no
34,865,51,no
50,49,237,no
32,228,1017,yes
50,-70,357,no
40,1005,449,no
33,75,204,no
49,351,356,no
32,64,204,no
47,2,71,no
44,316,163,no
58,0,111,no
37,1893,353,no
39,1423,733,yes
58,1455,119,no
51,44,79,no
32,-289,808,no
49,503,507,no
52,29,245,no
51,2455,553,yes
40,0,1080,yes
25,2157,339,no
54,859,710,yes
44,5,333,no
26,1100,240,no
46,2154,87,no
32,2196,1156,no
48,414,761,no
26,622,471,no
32,-796,80,no
25,2783,137,no
45,210,623,no
30,1185,881,no
29,95,255,no
47,1123,251,no
31,-498,357,no
58,9004,891,yes
43,3215,228,no
56,217,121,no
50,776,200,no
28,-124,116,no
31,131,157,no
32,1486,151,no
33,70,333,no
60,161,153,no
33,327,81,no
27,436,410,no
43,1625,56,no
42,970,691,yes
33,119,202,no
28,222,125,no
35,187,178,no
26,609,594,no
42,1858,61,no
40,177,742,no
56,486,1877,yes
53,237,18,no
45,695,167,no
57,4,84,no
53,28,142,no
35,0,295,no
51,2704,443,no
31,799,181,no
38,0,292,no
47,0,676,no
46,19,171,no
26,188,46,no
48,0,112,no
28,-353,299,no
31,1890,588,no
59,5865,250,no
34,382,149,no
27,2591,129,no
54,34,208,no
35,2123,249,no
56,340,1220,no
50,-19,407,no
26,-1006,222,no
57,4,50,no
40,-60,250,no
26,81,262,no
31,-596,147,no
33,0,100,no
60,685,89,no
57,687,107,no
34,0,132,no
37,0,320,no
41,171,71,no
38,-397,91,no
50,230,149,no
52,799,128,no
25,105,392,no
29,-49,210,no
59,966,50,no
25,10,857,yes
38,-41,68,no
49,-888,298,no
29,-453,213,no
51,73,195,no
29,-910,260,no
43,0,474,no
43,3,231,no
35,475,936,no
25,3,690,no
54,3795,381,no
45,0,211,no
44,1037,319,no
54,1598,312,no
28,579,60,no
56,672,71,no
31,0,366,no
29,1035,862,no
33,2690,71,no
50,-398,172,no
42,55,291,no
46,201,91,no
34,272,237,no
55,127,1130,yes
26,409,577,yes
42,9,509,no
42,1301,510,no
59,1889,256,no
47,2105,363,no
40,664,1342,yes
28,6567,522,no
57,-609,168,no
30,0,306,no
41,187,354,no
30,74,106,no
35,0,262,no
47,273,91,no
35,828,87,no
29,57,342,no
51,-14,564,no
40,96,181,no
26,-213,418,no
35,0,199,no
56,405,251,no
26,223,1002,yes
27,1109,833,no
47,1484,274,no
30,62,241,no
43,8,564,no
59,352,132,no
33,0,47,no
48,101,338,no
25,289,127,no
35,-324,985,yes
26,233,236,no
57,688,67,no
55,57,162,no
29,544,121,no
38,-448,929,no
57,177,91,no
34,5,59,no
38,0,126,no
45,0,81,no
55,103,769,no
34,-30,1360,yes
41,6687,91,no
41,1253,1134,yes
29,872,173,no
54,472,86,no
29,444,130,no
51,3926,208,no
45,-406,276,no
58,6570,106,no
41,-750,251,no
49,-403,482,no
38,45789,21,no
34,1007,240,no
29,358,88,no
36,289,150,no
36,1654,167,no
38,-175,86,no
47,-18,105,no
45,54,34,no
44,26,105,no
33,1,551,no
57,-898,322,no
33,-160,898,no
36,0,193,no
52,150,177,no
32,-1053,357,no
47,393,419,no
31,3902,78,no
25,79,24,no
33,585,147,no
38,1437,100,no
43,307,145,no
38,378,184,no
38,-433,111,no
32,-249,189,no
35,10,314,no
51,0,322,no
50,421,445,no
42,1043,97,no
51,907,722,no
51,510,68,no
47,236,166,no
33,0,44,no
55,284,70,no
30,1,80,no
46,5169,72,no
32,4344,159,no
38,45,125,no
44,4758,712,yes
44,6393,156,no
50,4315,181,no
58,0,85,no
33,-149,383,no
30,874,93,no
34,145,152,no
40,939,87,no
55,36,46,no
27,28,68,no
60,555,261,no
36,1733,204,no
31,112,102,no
40,2611,637,no
54,651,121,no
38,56,238,no
35,561,95,no
60,1412,127,no
43,-496,420,no
56,161,121,no
32,578,29,no
45,-847,312,no
38,0,233,no
27,202,41,no
43,-17,76,no
29,2,96,no
47,290,1352,yes
42,4279,98,no
60,-330,69,no
36,420,58,no
37,-252,438,no
30,32,163,no
34,1703,153,no
37,0,139,no
25,0,135,no
36,22,77,no
47,1715,211,no
51,-113,314,no
25,38,278,no
34,1,344,no
27,1,152,no
33,30,1077,yes
32,553,72,no
37,-59,70,no
42,1406,178,no
46,942,425,no
30,44,90,no
40,121,80,no
42,-263,307,no
27,512,259,no
26,47,161,no
33,1257,66,no
29,-496,422,no
37,0,185,no
40,1305,255,no
29,210,518,no
43,788,168,no
34,27,255,no
36,399,139,no
27,10,527,no
36,81,560,yes
39,-378,132,no
33,85,702,no
34,0,81,no
28,0,188,no
32,259,407,no
43,2,254,no
42,2239,176,no
37,0,89,no
47,109,268,no
52,0,150,no
44,196,367,no
60,-137,152,no
33,241,490,no
38,0,1545,yes
37,2089,40,no
42,1336,65,no
31,216,47,no
53,1103,274,no
37,0,118,no
47,-504,108,no
32,0,520,no
35,8,56,no
47,228,89,no
27,-790,273,no
29,-235,189,no
37,145,74,no
36,322,485,no
31,80,271,no
29,3,115,no
51,194,71,no
48,-379,599,no
34,418,247,no
51,0,215,no
30,-346,88,no
30,192,423,no
29,652,285,no
37,121,22,no
53,0,200,no
49,136,246,no
40,268,352,no
48,380,188,no
27,3,506,no
34,0,136,no
40,0,117,no
26,7,188,no
32,0,455,no
33,0,65,no
45,1118,27,no
37,0,272,no
29,89,120,no
56,345,605,no
28,476,630,no
32,283,151,no
30,14,90,no
54,167,106,no
57,0,127,no
35,328,654,yes
26,399,1288,no
53,0,59,no
60,0,124,no
28,1285,29,no
55,1730,156,no
45,0,73,no
47,-295,333,no
30,77,267,no
25,18,129,no
37,54,106,no
33,252,270,no
49,247,283,no
33,1924,81,no
44,-199,261,no
55,255,114,no
44,342,70,no
36,0,99,no
50,-1,139,no
41,145,1833,yes
26,877,611,no
42,621,87,no
31,78,369,no
36,0,62,no
43,0,431,no
52,269,86,no
30,3,67,no
30,676,214,no
26,1842,611,no
34,201,257,no
26,5116,246,no
30,311,654,no
50,175,112,no
59,5,204,no
52,5275,1029,no
43,3163,211,no
52,83,135,no
32,143,115,no
28,413,443,no
33,149,153,no
43,2309,578,no
58,2183,209,no
41,2993,24,no
35,162,675,no
41,465,1508,yes
29,0,338,no
31,1139,101,no
36,189,632,no
32,423,212,no
27,9965,662,no
28,187,263,no
32,57,50,no
57,272,563,no
27,-247,264,no
51,0,124,no
55,3092,165,no
52,105,275,no
55,-404,502,no
28,47,405,no
39,-124,182,no
45,644,92,no
26,141,128,no
50,0,160,no
27,285,139,no
43,87,183,no
35,33,181,no
48,204,134,no
33,3444,487,no
41,9,82,no
34,1790,681,no
27,237,283,no
26,-525,417,no
27,-1,60,no
39,127,77,no
37,347,282,no
50,2013,226,no
60,1339,137,no
30,537,661,no
57,14,445,no
32,964,370,no
26,321,242,no
34,2551,1408,no
58,74,514,no
54,122,126,no
51,0,176,no
35,144,163,no
34,1,483,no
31,0,392,no
39,651,608,no
43,957,145,no
50,34,160,no
35,219,160,no
31,-81,261,no
36,348,307,no
57,975,236,no
29,0,403,no
34,228,387,no
29,-247,211,no
28,751,598,yes
34,197,181,no
53,3126,237,no
45,2926,477,no
31,4331,318,no
33,474,400,no
36,-301,312,no
44,722,269,no
44,440,249,no
59,0,186,no
26,0,240,no
42,33,158,no
52,4306,107,no
44,318,287,no
33,-130,124,no
50,-556,270,no
28,968,470,no
51,1634,168,no
37,2991,139,no
35,507,560,yes
40,995,96,no
43,409,100,no
30,791,137,no
29,0,55,no
26,-379,1237,yes
52,-588,81,no
54,-369,246,no
28,143,44,no
38,-327,345,no
27,2,493,no
35,-196,216,no
33,920,187,no
31,84,580,no
50,94,184,no
26,-38,443,no
61,50,213,no
49,635,400,no
26,238,156,no
34,0,149,no
56,693,89,no
32,476,503,no
32,663,62,no
60,-223,282,no
43,189,97,no
27,113,39,no
36,286,167,no
32,268,102,no
37,1396,199,no
26,97,233,no
46,209,126,no
59,786,44,no
34,-199,78,no
59,292,246,no
34,184,203,no
25,7,209,no
50,-779,112,no
29,1432,728,no
31,322,249,no
31,-241,1287,no
31,1981,437,no
26,1,36,no
45,2071,1148,no
61,479,464,no
39,0,864,yes
42,41,188,no
32,4790,314,no
25,349,1037,yes
34,1650,351,no
30,1700,279,no
43,1119,119,no
41,336,162,no
27,300,209,no
46,783,136,no
46,-119,151,no
35,543,624,no
42,-119,167,no
48,113,38,no
27,148,203,no
37,1110,802,yes
34,-7,143,no
28,2474,262,no
35,1031,254,no
58,1310,1226,no
54,9,113,no
26,288,714,no
53,223,534,no
27,148,174,no
34,246,532,no
26,209,319,no
27,0,1608,yes
52,192,61,no
48,485,84,no
33,0,85,no
36,119,127,no
25,0,487,no
28,466,170,no
53,527,71,no
45,2100,285,no
56,205,442,no
50,2362,59,no
30,98,100,no
32,1539,218,no
39,1029,133,no
31,302,40,no
44,-89,187,no
29,-522,89,no
30,126,75,no
48,4,70,no
32,354,284,no
25,2228,754,yes
42,176,123,no
57,1741,364,no
49,702,194,no
50,294,73,no
29,48,164,no
45,295,92,no
49,-214,73,no
46,0,122,no
27,2526,500,no
46,99,569,no
40,-81,186,no
51,-709,38,no
50,0,137,no
37,1066,181,no
37,658,175,no
41,982,105,no
46,2166,870,yes
59,2342,226,no
33,370,141,no
49,273,58,no
50,3263,115,no
40,630,177,no
34,0,429,no
34,804,256,no
26,0,157,no
41,0,285,no
41,0,107,no
50,19,205,no
39,81,438,no
38,539,161,no
60,0,40,no
38,1952,237,no
26,3,106,no
57,19,158,no
53,291,145,no
41,-98,244,no
53,913,730,no
34,-451,498,no
41,1638,327,no
50,29,104,no
56,2370,376,no
41,-391,137,no
46,50,379,no
42,283,761,yes
49,206,108,no
30,0,232,no
28,2938,184,no
46,1287,229,no
28,1773,275,no
38,532,95,no
39,1508,281,no
40,755,145,no
40,2279,104,no
35,505,142,no
36,328,136,no
47,4101,105,no
30,3259,495,no
38,1690,160,no
26,14004,167,no
31,79,235,no
25,-247,633,yes
54,707,272,no
46,55,55,no
47,4386,43,no
50,778,16,no
46,2427,40,no
39,94,87,no
53,84,336,no
53,2353,471,no
52,1027,59,no
47,-157,104,no
55,159,184,no
46,739,250,no
25,937,115,no
47,1115,18,no
33,104,115,no
34,1972,61,no
29,721,644,no
31,0,36,no
34,152,112,no
25,148,421,no
26,14054,178,no
28,-56,884,no
56,187,156,no
36,62,66,no
27,487,319,no
48,480,371,no
31,33,194,no
43,94,35,no
42,-426,160,no
39,511,148,no
28,-337,284,no
46,91,182,no
38,23,194,no
44,23,56,no
35,329,375,no
56,173,31,no
49,3286,73,no
44,26,952,no
31,0,111,no
27,0,213,no
28,423,245,no
34,672,158,no
45,88,163,no
60,566,423,no
31,5248,368,no
27,197,222,no
30,0,40,no
41,0,122,no
35,-225,183,no
30,163,123,no
38,-1038,222,no
54,1319,70,no
26,8,95,no
25,789,202,no
38,0,157,no
36,14930,190,no
28,270,172,no
47,136,70,no
48,2739,173,no
27,82,387,no
29,30,74,no
37,0,155,no
28,525,81,no
28,371,159,no
28,-123,690,yes
38,1,73,no
32,103,312,no
38,246,717,no
43,1239,355,no
45,308,191,no
32,126,538,no
42,-465,102,no
32,33,118,no
60,61,197,no
40,294,97,no
33,44,529,yes
25,323,98,no
29,417,108,no
25,-2,273,no
28,-403,140,no
41,1355,179,no
27,0,435,no
48,-460,135,no
35,1345,135,no
39,209,36,no
25,99,207,no
49,2806,366,no
49,2405,216,no
38,2299,240,no
26,33,297,no
60,0,151,no
30,521,76,no
54,0,117,no
52,638,213,no
57,101,99,no
35,11,103,no
28,651,158,no
53,267,90,no
32,131,1152,yes
39,990,55,no
56,191,335,no
49,90,126,no
57,234,169,no
50,1562,92,no
47,0,203,no
40,111,134,no
59,0,256,no
26,127,85,no
36,73,172,no
48,2805,212,no
39,6012,383,no
33,4443,25,no
57,65,588,no
52,3703,152,no
35,-550,874,no
51,576,434,no
57,246,322,no
26,658,34,no
29,163,586,no
42,1331,698,no
49,-142,73,no
43,62,212,no
57,-868,186,no
55,-458,1331,no
26,321,638,no
42,1532,98,no
52,659,517,no
32,0,271,no
32,476,956,yes
30,76,100,no
40,2471,206,no
43,-465,166,no
53,2156,671,no
43,1387,296,no
47,1101,957,yes
48,329,85,no
43,743,323,no
55,1150,218,no
53,1672,438,no
50,1130,119,no
57,215,288,no
32,458,125,no
46,475,158,no
43,315,129,no
26,33,91,no
48,-470,544,no
48,291,448,no
42,0,168,no
37,581,203,no
27,607,123,no
46,416,361,no
35,74,248,no
48,329,711,no
56,-229,55,no
50,-168,1327,yes
48,0,90,no
44,1106,239,no
56,5,122,no
28,-221,1090,no
27,4848,82,no
34,415,361,no
59,509,67,no
32,799,2078,yes
42,-470,185,no
28,0,339,no
53,6388,203,no
41,0,400,no
28,390,475,no
51,0,58,no
56,-429,229,no
56,94,530,no
44,332,497,no
30,536,81,no
58,5920,255,no
41,846,206,no
51,1463,185,no
36,699,125,no
42,279,673,no
28,153,1124,yes
27,-392,228,yes
29,181,180,no
45,524,808,yes
41,1408,403,no
44,-18,510,no
39,694,413,no
27,0,198,no
31,378,421,no
48,291,350,no
52,0,322,no
44,8262,201,no
51,895,638,yes
59,1449,437,no
40,61,68,no
54,299,147,no
60,591,248,no
30,151,108,no
32,1291,110,no
37,536,328,no
25,72,305,no
56,0,293,no
51,0,68,no
47,1110,329,no
42,149,329,no
37,1958,609,no
56,2399,652,no
36,212,1201,yes
26,2356,252,no
51,95,1309,yes
33,844,476,no
31,1014,158,no
41,4,74,no
53,49,419,no
57,3382,165,no
37,216,408,no
47,13,135,no
26,5829,41,no
49,3677,276,no
50,14,83,no
28,-7,293,no
49,-57,161,no
53,8918,173,no
52,6,156,no
42,2646,280,no
33,395,1359,yes
56,527,122,no
59,135,416,yes
51,52,36,no
28,3761,623,no
51,21,53,no
38,74,279,no
59,204,286,no
38,0,532,yes
33,457,107,no
30,1712,933,no
39,1087,85,no
49,0,97,no
47,30,498,no
27,1,171,no
32,93,495,no
53,944,799,no
55,36,111,no
26,831,84,no
35,657,547,no
57,94,103,no
31,1130,236,no
51,22557,71,no
39,163,192,no
28,1,50,no
56,0,54,no
30,-3,57,no
57,204,70,no
35,-290,265,no
26,242,117,no
40,471,430,yes
29,2485,48,no
48,93,537,no
30,1380,259,no
34,3282,143,no
47,31,63,no
31,241,241,no
34,48,357,no
39,0,21,no
38,3091,13,no
45,0,32,no
42,206,148,no
35,0,262,no
29,768,119,no
40,0,53,no
46,0,92,no
42,0,226,no
27,1501,187,no
47,232,208,no
57,0,125,no
51,29,162,no
25,137,281,no
40,0,139,no
37,0,101,no
60,12,205,no
43,-183,65,no
45,1415,311,no
56,582,114,no
50,503,186,no
36,0,120,no
34,179,137,no
37,0,91,no
59,319,129,no
53,1065,211,no
53,1102,78,no
56,535,67,no
34,3,71,no
34,0,174,no
34,4,70,no
42,-14,58,no
24,-164,117,no
34,693,130,no
29,544,97,no
34,1,76,no
32,2553,459,no
29,31,71,no
51,43,212,no
28,158,77,no
43,0,380,no
38,0,164,no
51,603,853,yes
37,-204,467,no
26,8,46,no
41,663,1204,yes
40,416,55,no
40,1614,338,no
51,53,192,no
41,0,168,no
44,0,157,no
49,10350,346,no
59,163,464,no
33,192,255,no
40,0,313,no
38,-129,138,no
45,138,279,no
56,1654,335,no
53,24,209,no
51,-238,63,no
25,945,561,no
41,0,197,no
39,85,329,no
50,1327,325,no
26,1,70,no
41,2661,258,no
32,887,53,no
45,293,196,no
29,444,54,no
50,27,142,no
45,0,523,no
31,-184,326,no
38,-255,63,no
47,0,193,no
33,4,604,no
45,1867,144,no
34,2656,302,no
30,13,205,no
44,0,184,no
31,0,137,no
57,1741,449,no
46,310,58,no
32,0,184,no
55,-268,1417,yes
38,593,1484,yes
30,79,169,no
28,204,38,no
31,1224,1441,yes
28,2,454,yes
31,296,171,no
51,56,149,no
51,794,747,no
53,-252,223,no
48,0,154,no
34,0,60,no
34,280,363,no
36,403,151,no
52,0,335,no
28,1,86,no
51,921,188,no
34,1234,185,no
45,1670,171,no
27,162,203,no
56,0,84,no
28,258,134,no
52,117,164,no
35,218,128,no
34,251,15,no
29,187,386,no
40,3131,401,no
35,4,155,no
45,0,137,no
32,401,200,no
26,87,225,no
33,346,379,no
39,1086,92,no
35,945,188,no
38,0,168,no
37,0,305,no
28,9664,497,no
41,720,651,yes
31,-806,205,no
50,26,179,no
44,3348,504,no
49,93,212,no
29,0,36,no
40,-345,39,no
37,133,576,no
49,86,92,no
51,959,240,no
34,945,181,no
34,103,147,no
32,2502,604,no
52,3510,193,no
54,0,140,no
35,1290,211,no
59,867,120,no
29,1022,408,no
31,6525,169,no
33,990,1491,yes
28,1241,343,no
35,3,90,no
49,27,63,no
35,1001,178,no
36,124,308,no
47,751,408,no
36,1281,119,no
47,751,99,no
30,-68,78,no
28,981,225,no
50,1679,604,no
35,0,250,no
33,0,208,no
48,271,23,no
56,1922,247,no
34,176,78,no
45,-577,204,no
39,0,90,no
34,889,539,no
32,597,869,no
29,428,273,no
37,352,107,no
26,1292,48,no
27,2729,218,no
32,3717,91,no
43,0,229,no
33,277,57,no
51,33,624,no
45,2718,304,no
30,2702,129,no
38,69,915,no
25,1747,903,yes
53,602,58,no
43,0,122,no
43,222,203,no
45,59,873,yes
50,201,248,no
33,930,149,no
57,-64,147,no
26,-16,1036,no
25,4718,709,yes
46,145,72,no
30,-985,28,no
36,-19,185,no
56,360,98,no
50,-701,148,no
47,2458,172,no
52,7,150,no
50,5260,51,no
37,7612,1206,no
30,14,90,no
58,5567,1869,no
39,334,575,no
42,634,256,no
36,268,823,no
39,350,230,no
52,134,81,no
37,-59,56,no
28,169,245,no
28,214,332,no
32,0,151,no
30,78,132,no
49,-39,147,no
43,5,953,no
59,3331,43,no
29,223,1259,no
29,658,267,no
25,674,736,no
31,0,362,no
31,33,901,yes
32,-156,129,no
46,8873,314,no
30,-224,79,no
47,506,134,no
42,401,217,no
41,2717,559,no
31,162,141,no
53,2253,135,no
57,6,126,no
60,0,101,no
38,272,62,no
48,595,464,no
40,445,631,no
39,63,203,no
31,12,306,no
33,640,318,no
35,0,810,no
41,3096,273,no
33,7,780,no
26,3382,844,no
61,291,286,no
34,347,947,no
37,3226,226,no
40,203,328,no
54,1335,448,no
40,229,213,no
46,-71,258,no
54,1544,82,no
25,30,254,no
57,224,180,no
25,669,367,no
51,1565,870,no
43,169,172,no
45,1034,1820,no
45,757,144,no
53,290,303,no
47,1430,120,no
44,658,236,no
42,0,149,no
39,434,553,no
35,0,90,no
33,791,268,no
45,1103,828,no
27,471,136,no
30,0,209,no
40,191,806,no
57,0,725,no
26,199,139,no
28,340,821,yes
54,148,42,no
49,305,367,yes
50,-54,513,no
37,0,347,no
42,2032,1173,no
41,100,153,no
43,34,96,no
39,-66,626,no
33,-122,123,no
35,-880,77,no
49,2555,263,no
37,0,226,no
32,62,577,no
59,0,393,no
32,4612,937,no
34,3990,633,no
37,1514,568,no
47,2,237,no
45,434,180,no
29,787,257,no
41,1838,242,no
48,2409,533,no
33,61,286,no
42,-411,212,no
44,0,81,no
26,415,92,no
25,1272,342,no
41,0,552,no
52,121,241,no
25,0,458,yes
28,497,1602,yes
49,0,42,no
55,728,130,no
43,38,197,no
34,0,52,no
39,276,441,no
48,64,263,no
55,149,41,no
45,25,115,no
59,402,69,no
50,619,219,no
49,233,179,no
35,0,72,no
54,1371,1492,yes
42,20,64,no
34,775,210,no
27,2074,203,no
28,15,133,no
49,165,682,no
56,55,154,no
46,0,150,no
31,10,13,no
28,1628,1422,yes
38,311,114,no
47,19,186,no
59,2365,159,no
34,380,102,no
38,21,65,no
32,-220,123,no
27,372,728,yes
33,310,43,no
36,14,320,no
56,353,171,no
51,-15,212,no
30,179,111,no
39,2,174,no
37,2642,591,no
25,156,602,no
43,11532,58,no
49,566,979,yes
27,0,190,no
39,13930,337,no
28,799,295,no
53,343,616,yes
27,137,359,no
37,4039,106,no
30,5074,153,no
32,26,110,no
29,-62,126,no
25,-282,198,no
35,2471,136,no
32,-49,173,no
35,11,294,no
50,556,305,no
32,3107,310,no
26,941,784,yes
51,1080,110,no
27,140,361,no
37,775,1000,yes
34,1759,695,yes
34,2,137,no
26,254,335,no
30,3,51,no
33,82,735,yes
50,59,57,no
57,1681,159,no
57,-525,337,no
38,0,267,no
27,41,803,no
27,3485,282,no
25,368,168,no
46,502,18,no
44,237,54,no
30,4696,172,no
34,568,256,no
39,355,132,no
30,297,218,no
31,-723,112,no
35,1723,862,yes
30,3195,134,no
31,430,137,no
29,162,324,no
47,-488,65,no
30,-635,250,no
53,5261,1209,no
29,5698,198,no
50,-454,241,no
51,74,79,no
42,5,112,no
35,0,86,no
30,-280,246,no
32,176,50,no
58,144,71,no
30,60,61,no
28,1466,40,no
27,1,73,no
42,3841,720,no
26,233,175,no
55,554,234,no
35,48,226,no
45,634,227,no
49,-54,214,no
36,142,571,no
41,2959,110,no
25,59,246,no
33,91,113,no
31,10122,63,no
43,57,188,no
31,395,174,no
45,766,59,no
45,79,98,no
41,0,286,no
54,95,302,no
34,765,238,no
25,2,102,no
46,0,49,no
36,191,18,no
47,830,795,no
51,1495,1946,yes
38,294,172,no
40,0,560,no
53,1364,77,no
32,380,48,no
59,-182,153,no
29,410,297,no
48,103,135,no
48,622,95,no
53,559,182,no
35,305,168,no
36,147,1269,no
52,5423,102,no
58,992,46,no
34,675,81,no
39,1492,1106,no
30,-242,124,no
54,2079,217,no
29,9,236,no
54,3294,132,no
37,287,94,no
47,-116,160,no
37,589,335,no
46,-220,203,no
42,0,184,no
47,2793,102,no
32,1259,184,no
30,71,800,no
40,0,96,no
27,139,165,no
36,1412,226,no
40,205,357,no
33,-319,142,no
46,802,417,no
37,652,177,no
32,0,209,no
39,1444,362,yes
25,0,49,no
52,473,135,no
32,2,132,no
30,317,67,no
57,4185,394,no
36,612,153,no
34,318,239,no
25,1036,337,no
56,871,149,no
54,209,97,no
59,5706,471,no
48,4006,51,no
39,1555,796,no
55,2490,106,no
43,1343,211,no
39,-709,311,no
47,4397,110,no
57,262,276,no
39,42,120,no
43,1424,39,no
46,860,80,no
44,483,87,no
32,1,449,no
30,191,66,no
31,-535,163,no
36,-194,83,no
33,0,511,no
33,-300,184,no
47,7,102,no
28,231,568,no
34,1116,53,no
35,470,743,yes
26,0,129,no
49,183,206,no
51,1162,2015,yes
29,-251,98,no
57,23,330,no
27,1359,199,no
54,1331,657,no
27,0,261,no
37,334,442,no
30,1625,90,no
29,158,241,no
34,654,152,no
26,144,730,no
40,60,36,no
54,3304,90,no
28,633,95,no
40,-7,697,no
36,1988,102,no
33,0,374,no
59,377,468,no
34,0,141,no
53,759,702,no
55,2387,155,no
51,323,356,no
30,1626,566,no
57,909,147,no
51,656,268,no
51,2156,84,no
35,786,322,no
42,108,360,no
39,2903,259,no
30,2,1031,yes
59,0,1368,no
25,-102,466,no
51,18,363,no
31,-21,507,no
41,1672,148,no
31,0,266,no
27,159,295,no
27,5505,134,no
52,2455,289,no
38,689,270,no
30,33,396,no
44,3432,72,no
32,4069,273,no
44,233,161,no
41,113,92,no
34,1301,124,no
36,475,141,no
44,111,356,no
30,-68,394,no
32,104,211,no
31,0,293,no
32,441,135,no
42,1628,590,yes
50,797,72,no
56,6475,200,no
42,1523,587,no
54,1134,1330,yes
28,265,194,no
49,1644,238,no
41,1018,171,no
25,-23,936,no
41,0,210,no
32,0,83,no
51,0,946,yes
36,909,250,no
32,194,150,no
27,15,67,no
27,158,124,no
49,560,85,no
42,284,1173,no
40,274,53,no
46,-160,93,no
45,92,99,no
57,63,1448,yes
31,3,143,no
28,7,50,no
36,670,126,no
45,88,87,no
36,345,400,no
30,1221,279,yes
34,-603,164,no
33,980,170,no
32,252,148,no
28,230,118,no
37,5024,661,yes
46,312,137,no
30,2371,237,no
58,999,188,no
58,0,138,no
49,1147,96,no
46,-271,65,no
33,-74,198,no
37,-70,386,no
38,0,163,no
44,446,63,no
34,-200,248,no
37,236,438,no
40,96,188,no
28,649,481,no
39,10685,1369,yes
35,1629,653,yes
38,406,460,no
41,1915,245,no
27,-646,135,no
35,972,23,no
26,133,57,no
60,90,41,no
58,2,282,no
31,1215,80,no
26,2,22,no
30,704,524,no
31,1767,395,no
27,9630,190,no
33,-77,151,no
45,586,32,no
44,908,102,no
30,363,171,no
31,5156,147,no
36,58,29,no
55,496,93,no
45,888,63,no
58,282,40,no
30,190,33,no
34,2047,57,no
35,670,177,no
31,949,52,no
26,40,49,no
31,19,243,no
51,-2082,123,no
29,2063,44,no
52,4,30,no
56,4063,31,no
40,0,52,no
39,26,110,no
56,-1493,119,no
38,0,33,no
35,-16,108,no
37,0,62,no
47,0,327,no
58,-147,95,no
60,74,29,no
37,965,119,no
57,0,261,no
27,0,334,no
42,-128,180,no
32,0,36,no
39,168,56,no
53,-166,70,no
33,349,62,no
42,7041,386,no
34,215,56,no
48,268,458,yes
25,616,117,no
49,220,93,no
55,814,69,no
28,84,48,no
45,1506,365,yes
30,997,76,no
46,53,31,no
27,0,55,no
25,155,193,no
30,1235,104,no
31,0,664,yes
50,0,88,no
25,-380,108,no
59,0,20,no
36,-90,110,no
33,114,57,no
28,1136,89,no
44,-92,526,no
31,0,117,no
35,5613,699,yes
27,72,131,no
44,0,463,no
52,4711,228,no
46,31,302,no
33,181,265,no
38,465,30,no
37,242,124,no
34,79,219,no
43,1220,307,no
58,331,82,no
32,15561,151,no
52,2428,61,no
43,-145,68,no
53,202,106,no
54,38,115,no
38,0,121,no
48,513,939,yes
39,278,60,no
51,-206,51,no
42,345,307,no
33,0,54,no
32,163,73,no
59,373,362,no
27,31,746,no
40,-496,22,no
43,-236,745,yes
38,8,219,no
36,1587,200,no
33,0,174,no
40,9,154,no
52,-12,136,no
60,2041,108,no
57,592,87,no
29,166,108,no
39,293,148,no
28,181,139,no
48,759,84,no
56,1346,240,no
29,246,194,no
35,209,66,no
48,0,330,no
42,98,228,no
43,-399,662,yes
59,0,40,no
28,111,230,no
56,1026,173,no
38,1066,78,no
39,366,551,no
58,794,130,no
34,1655,49,no
48,147,295,no
50,724,139,no
26,37,301,no
40,669,367,no
32,659,446,no
53,673,137,no
26,1538,97,no
49,0,412,yes
50,2972,73,no
40,134,126,no
25,5533,50,no
28,157,164,no
48,-160,84,no
39,643,24,no
26,-385,163,no
34,516,292,no
36,-861,53,no
53,1129,241,no
60,3570,112,no
50,86,65,no
55,1126,388,no
30,-548,70,no
31,170,98,no
49,475,273,no
48,917,103,no
42,1,59,no
53,362,1169,yes
48,0,431,yes
30,1399,168,no
58,447,405,no
38,-278,143,no
33,90,263,no
39,-267,143,no
27,3933,837,yes
44,829,47,no
26,81,63,no
26,0,55,no
58,435,122,no
29,-382,35,no
55,3899,596,yes
56,-141,101,no
36,656,71,no
36,-1629,337,no
35,289,48,no
